,_ID,TimeSt,Country,Province,City,Latitude,Longitude,distance_nearest,nearest_poi
16775,5355856,2017-06-21 00:59:16.637,CA,AB,Calgary,51.05923,-114.22098999999999,2.5933486127987093,POI1
16777,5355900,2017-06-21 06:59:16.693,CA,BC,Abbotsford,49.0676,-122.263,9.853829753362142,POI1
16778,5355984,2017-06-21 11:59:16.713,CA,ON,Kingston,44.2257,-76.4824,3.19134469251082,POI3
16779,5356034,2017-06-21 16:59:16.720,CA,ON,Kingston,44.2257,-76.4824,3.19134469251082,POI3
16781,5356163,2017-06-21 07:59:16.747,CA,ON,Belleville,44.1713,-77.3688,4.035405024829223,POI3
16782,5356199,2017-06-21 04:59:16.767,CA,ON,Toronto,43.6531,-79.4847,6.206619548257896,POI3
16783,5356206,2017-06-21 01:59:16.907,CA,ON,Toronto,43.6891,-79.3857,6.101376179258003,POI3
16784,5356293,2017-06-21 02:59:17.467,CA,ON,Burlington,43.3799,-79.7668,6.560230644696652,POI3
16785,5356360,2017-06-21 11:59:16.420,CA,ON,Ottawa,45.4298,-75.6931,2.1290572737756515,POI3
16786,5356377,2017-06-21 04:59:16.440,CA,ON,Markham,43.8735,-79.3335,5.998342155230644,POI3
16787,5356436,2017-06-21 07:59:16.470,CA,AB,Lethbridge,49.6836,-112.834,3.9171649232889147,POI1
16788,5356442,2017-06-21 00:59:16.523,CA,ON,Ottawa,45.4455,-75.6894,2.1247402810736733,POI3
16789,5356456,2017-06-21 07:59:16.540,CA,AB,Strathmore,50.9814,-113.691,2.572967915665684,POI1
16790,5356537,2017-06-21 19:59:16.557,CA,AB,Calgary,50.9632,-114.082,2.6508963891191604,POI1
16791,5356616,2017-06-21 10:59:16.593,CA,ON,Peterborough,44.3022,-78.3342,4.921636867244166,POI3
16792,5356618,2017-06-21 06:59:16.633,CA,AB,Calgary,51.1466,-114.182,2.4985412004297656,POI1
16793,5356648,2017-06-21 18:59:16.693,CA,ON,Toronto,43.6531,-79.4847,6.206619548257896,POI3
16794,5356686,2017-06-21 21:59:16.700,CA,ON,Toronto,43.6531,-79.4847,6.206619548257896,POI3
16795,5356696,2017-06-21 10:59:16.747,CA,ON,Etobicoke,43.6917,-79.5861,6.2920549259218195,POI3
16796,5356751,2017-06-21 05:59:19.500,CA,AB,Calgary,50.98602,-114.01036,2.6133474896165265,POI1
16797,5356807,2017-06-21 11:59:16.447,CA,QC,Montréal,45.5514,-73.6116,0.05443789320868274,POI3
16798,5356898,2017-06-21 13:59:16.537,CA,ON,Mississauga,43.6618,-79.7034,6.412982775169214,POI3
16799,5356991,2017-06-21 17:59:16.550,CA,ON,Ottawa,45.4455,-75.6894,2.1247402810736733,POI3
16800,5357004,2017-06-21 20:59:16.590,CA,ON,Mississauga,43.6046,-79.6729,6.400697982737273,POI3
16801,5357039,2017-06-21 14:59:16.650,CA,ON,Scarborough,43.8315,-79.2599,5.939424209468206,POI3
16802,5357049,2017-06-21 15:59:16.763,CA,ON,Toronto,43.6497,-79.3833,6.111040683976589,POI3
16803,5357140,2017-06-21 13:59:16.807,CA,ON,Toronto,43.6735,-79.403,6.1225705079825,POI3
16804,5357221,2017-06-21 00:59:16.983,CA,AB,Calgary,51.1199,-113.9671,2.4735571109729824,POI1
16806,5357270,2017-06-21 18:59:19.847,CA,AB,Calgary,50.8837,-114.0326,2.718049474907517,POI1
16808,5357308,2017-06-21 05:59:20.943,CA,AB,Calgary,51.0829,-114.095,2.5374966742924014,POI1
16809,5357334,2017-06-21 17:59:16.507,CA,AB,Calgary,51.09337,-114.07869,2.5234519890707263,POI1
16810,5357422,2017-06-21 14:59:16.520,CA,ON,Toronto,43.6796,-79.4343,6.150588105947017,POI3
16811,5357443,2017-06-21 04:59:16.550,CA,ON,Toronto,43.6735,-79.403,6.1225705079825,POI3
16812,5357514,2017-06-21 02:59:16.723,CA,AB,Calgary,51.04813,-114.08734,2.569458820959193,POI1
16813,5357567,2017-06-21 18:59:16.837,CA,ON,Toronto,43.6798,-79.3517,6.071769169049243,POI3
16815,5357717,2017-06-21 04:59:16.890,CA,ON,Toronto,43.6891,-79.3857,6.101376179258003,POI3
16816,5357790,2017-06-21 15:59:18.120,CA,ON,Ajax,43.8959,-79.0344,5.704921634765641,POI3
16819,5357937,2017-06-21 11:59:16.847,CA,ON,Ottawa,45.444,-75.693,2.12839215517653,POI3
16820,5357981,2017-06-21 19:59:16.870,CA,ON,Toronto,43.6466,-79.4493,6.174841718053746,POI3
16821,5358005,2017-06-21 14:59:16.910,CA,ON,Toronto,43.6891,-79.3857,6.101376179258003,POI3
16822,5358087,2017-06-21 09:59:16.957,CA,AB,Calgary,51.04159,-113.93104,2.5438560066491607,POI1
16824,5358249,2017-06-21 07:59:18.897,CA,AB,Edmonton,53.4643,-113.4371,0.09522327260182302,POI1
16825,5358329,2017-06-21 00:59:19.900,CA,ON,Burlington,43.3889,-79.7682,6.558621815779358,POI3
16826,5358427,2017-06-21 13:59:20.570,CA,AB,Calgary,51.0571,-114.077,2.558329535701962,POI1
16827,5358498,2017-06-21 21:59:21.783,CA,ON,Newmarket,44.0587,-79.4591,6.071944169771085,POI3
16828,5358532,2017-06-21 02:59:21.107,CA,NB,Belleisle Creek,45.7298,-65.7208,2.5387973534610744,POI4
16829,5358613,2017-06-21 15:59:21.803,CA,AB,Calgary,50.9819,-114.1004,2.6369071919286404,POI1
16830,5358689,2017-06-21 00:59:21.853,CA,ON,Thunder Bay,48.4084,-89.255,15.952348251433609,POI3
16831,5358761,2017-06-21 09:59:21.973,CA,ON,Thunder Bay,48.38794,-89.26898,15.962411029874435,POI3
16832,5358807,2017-06-21 12:59:23.847,CA,AB,Ponoka,52.6768,-113.5815,0.8746256956235658,POI1
16833,5358876,2017-06-21 00:59:24.637,CA,ON,Scarborough,43.69186,-79.27725,5.99717908824115,POI3
16834,5358892,2017-06-21 05:59:20.870,CA,ON,Toronto,43.6682,-79.4209,6.141235383326147,POI3
16835,5358929,2017-06-21 20:59:21.770,CA,AB,Sherwood Park,53.528,-113.2512,0.23523655550318961,POI1
16836,5359005,2017-06-21 18:59:22.773,CA,AB,Spruce Grove,53.5533,-113.895,0.4093281549624827,POI1
16837,5359030,2017-06-21 05:59:23.330,CA,QC,Montréal,45.509859999999996,-73.55284,0.017672781812717076,POI3
16840,5359086,2017-06-21 21:59:23.507,CA,ON,Toronto,43.7028,-79.3877,6.099184402870349,POI3
16843,5359257,2017-06-21 03:59:24.513,CA,ON,Scarborough,43.69186,-79.27725,5.99717908824115,POI3
16847,5359413,2017-06-21 06:59:24.627,CA,AB,Edmonton,53.42205,-113.64251999999999,0.19996719602223725,POI1
16848,5359488,2017-06-21 10:59:25.800,CA,ON,Barrie,44.3851,-79.6991,6.237493037239964,POI3
16849,5359511,2017-06-21 00:59:26.210,CA,QC,Québec,46.80454,-71.23026,2.6648928867061437,POI3
16851,5359649,2017-06-21 03:59:21.870,CA,ON,Newmarket,44.0587,-79.4591,6.071944169771085,POI3
16852,5359744,2017-06-21 03:59:21.970,CA,ON,Sudbury,46.4929,-80.9554,7.452935329440138,POI3
16853,5359750,2017-06-21 20:59:21.970,CA,ON,Sudbury,46.4929,-80.9554,7.452935329440138,POI3
16854,5359832,2017-06-21 08:59:22.567,CA,AB,Calgary,51.0823,-113.9578,2.508682303928705,POI1
16855,5359872,2017-06-21 06:59:24.230,CA,AB,Calgary,51.11772,-113.95005,2.4724368909367582,POI1
16856,5359932,2017-06-21 01:59:24.490,CA,ON,Burlington,43.3354,-79.8577,6.660689463517792,POI3
16858,5360028,2017-06-21 01:59:25.813,CA,AB,Strathmore,51.0468,-113.393,2.501086762878296,POI1
16860,5360135,2017-06-21 19:59:26.047,CA,ON,East York,43.6906,-79.3125,6.031140324799034,POI3
16861,5360220,2017-06-21 19:59:26.130,CA,ON,Barrie,44.3303,-79.7268,6.274904438190034,POI3
16862,5360279,2017-06-21 11:59:22.217,CA,BC,Victoria,48.423,-123.369,11.132195962012386,POI1
16863,5360354,2017-06-21 04:59:23.807,CA,ON,Kitchener,43.4134,-80.496,7.243562443785304,POI3
16864,5360433,2017-06-21 21:59:24.223,CA,AB,Edmonton,53.587,-113.441,0.06056785157986387,POI1
16865,5360526,2017-06-21 14:59:26.063,CA,ON,East York,43.6906,-79.3125,6.031140324799034,POI3
16866,5360596,2017-06-21 17:59:26.123,CA,ON,East York,43.6906,-79.3125,6.031140324799034,POI3
16867,5360619,2017-06-21 00:59:26.303,CA,AB,Calgary,50.9505,-113.947,2.636333343423215,POI1
16870,5360713,2017-06-21 05:59:25.540,CA,QC,Montréal,45.4934,-73.5837,0.0333064170543693,POI3
16872,5360832,2017-06-21 04:59:25.753,CA,AB,Edmonton,53.604980000000005,-113.54443,0.08309145193700614,POI1
16873,5360903,2017-06-21 22:59:25.777,CA,AB,Medicine Hat,50.0816,-110.5788,4.522553457710042,POI1
16874,5360949,2017-06-21 05:59:26.847,CA,AB,Innisfail,52.0269,-113.9507,1.5888252258964828,POI1
16875,5361027,2017-06-21 08:59:27.187,CA,AB,Calgary,51.0494,-113.9564,2.540742398560905,POI1
16876,5361073,2017-06-21 17:59:28.910,CA,AB,Calgary,50.9505,-113.947,2.636333343423215,POI1
16878,5361268,2017-06-21 00:59:30.027,CA,AB,Calgary,51.1188,-113.9471,2.4708235749735383,POI1
16879,5361350,2017-06-21 16:59:27.827,CA,AB,Edmonton,53.5181,-113.5797,0.09806816835752262,POI1
16880,5361431,2017-06-21 03:59:29.010,CA,AB,Calgary,51.02424,-114.12987,2.6028881996399713,POI1
16881,5361481,2017-06-21 02:59:29.790,CA,AB,Calgary,50.9505,-113.947,2.636333343423215,POI1
16882,5361569,2017-06-21 17:59:31.207,CA,AB,Edmonton,53.55,-113.5,0.01477195467768982,POI1
16884,5361717,2017-06-21 11:59:28.913,CA,AB,Calgary,51.0242,-114.1004,2.5957911781661096,POI1
16885,5361733,2017-06-21 06:59:31.793,CA,SK,Saskatoon,52.1564,-106.6873,6.939031428567334,POI1
16886,5361796,2017-06-21 10:59:31.817,CA,AB,Calgary,51.1814,-114.1235,2.4492587521625873,POI1
16887,5361841,2017-06-21 13:59:31.977,CA,ON,Kitchener,43.391,-80.441,7.197560346132365,POI3
16888,5361897,2017-06-21 15:59:32.227,CA,ON,Toronto,43.6477,-79.4174,6.14412003385489,POI3
16890,5362064,2017-06-21 08:59:36.100,CA,ON,Toronto,43.64529,-79.39511,6.123633858936786,POI3
16891,5362125,2017-06-21 03:59:31.740,CA,AB,Calgary,51.03457,-114.12068000000001,2.590613038129201,POI1
16892,5362184,2017-06-21 15:59:33.037,CA,ON,Brampton,43.6656,-79.747,6.453627504079935,POI3
16894,5362269,2017-06-21 18:59:31.890,CA,SK,Saskatoon,52.0991,-106.6494,6.987808344684699,POI1
16896,5362380,2017-06-21 09:59:32.963,CA,SK,Saskatoon,52.1225,-106.72488,6.909122559066754,POI1
16897,5362462,2017-06-21 12:59:35.710,CA,AB,Ponoka,52.6685,-113.56853999999998,0.8815646298060059,POI1
16898,5362490,2017-06-21 09:59:35.150,CA,ON,Ottawa,45.4164,-75.679,2.1155946490329884,POI3
16899,5362510,2017-06-21 17:59:36.747,CA,MB,Thompson,55.7362,-97.8486,15.789749975064364,POI1
16900,5362567,2017-06-21 12:59:36.750,CA,ON,Barrie,44.4015,-79.6782,6.213966883691694,POI3
16901,5362609,2017-06-21 04:59:37.590,CA,MB,Thompson,55.7362,-97.8486,15.789749975064364,POI1
16902,5362653,2017-06-21 21:59:36.927,CA,ON,Kingston,44.2377,-76.5602,3.2578464659982025,POI3
16903,5362731,2017-06-21 07:59:37.250,CA,ON,Dryden,49.7805,-92.8344,19.73343091993932,POI3
16904,5362774,2017-06-21 16:59:38.760,CA,AB,Edmonton,53.4567,-113.5801,0.13003571065288153,POI1
16905,5362818,2017-06-21 03:59:39.123,CA,AB,Edmonton,53.42205,-113.64251999999999,0.19996719602223725,POI1
16906,5362838,2017-06-21 14:59:39.467,CA,MB,Thompson,55.7362,-97.8486,15.789749975064364,POI1
16907,5362913,2017-06-21 10:59:36.643,CA,MB,Thompson,55.7362,-97.8486,15.789749975064364,POI1
16908,5362970,2017-06-21 09:59:37.053,CA,AB,Edmonton,53.5181,-113.5797,0.09806816835752262,POI1
16909,5363056,2017-06-21 00:59:37.477,CA,MB,Thompson,55.7362,-97.8486,15.789749975064364,POI1
16910,5363058,2017-06-21 04:59:37.917,CA,SK,Buena Vista,50.88583,-105.09808000000001,8.799439333121457,POI1
16911,5363115,2017-06-21 18:59:37.953,CA,SK,Prince Albert,53.2,-105.75,7.743475454254706,POI1
16912,5363171,2017-06-21 13:59:39.297,CA,AB,Edmonton,53.5895,-113.4467,0.05832154014598557,POI1
16914,5363325,2017-06-21 07:59:40.753,CA,BC,Surrey,49.122,-122.7107,10.230994641042724,POI1
16916,5363427,2017-06-21 16:59:36.973,CA,ON,Thunder Bay,48.4284,-89.2509,15.951948244080318,POI3
16917,5363518,2017-06-21 11:59:38.020,CA,ON,Newmarket,44.0587,-79.4591,6.071944169771085,POI3
16918,5363567,2017-06-21 10:59:38.273,CA,QC,Montréal,45.4978,-73.5798,0.027524523919591388,POI3
16919,5363576,2017-06-21 01:59:39.183,CA,ON,Mississauga,43.5769,-79.6283,6.366565886222881,POI3
16920,5363592,2017-06-21 06:59:40.270,CA,ON,Nepean,45.2778,-75.7563,2.2038061478762114,POI3
16921,5363636,2017-06-21 07:59:41.047,CA,AB,Edmonton,53.5129,-113.623,0.1412396829683473,POI1
16922,5363697,2017-06-21 18:59:37.107,CA,AB,Edmonton,53.5181,-113.5797,0.09806816835752262,POI1
16923,5363699,2017-06-21 09:59:37.163,CA,AB,Calgary,51.0972,-114.1815,2.545884854789196,POI1
16924,5363766,2017-06-21 02:59:38.650,CA,AB,Edmonton,53.476130000000005,-113.62836000000001,0.15889416995283967,POI1
16925,5363802,2017-06-21 00:59:40.950,CA,AB,Leduc,53.2617,-113.549,0.29141733106492396,POI1
16926,5363830,2017-06-21 08:59:38.000,CA,ON,Mississauga,43.6046,-79.6729,6.400697982737273,POI3
16927,5363911,2017-06-21 18:59:38.683,CA,QC,Saint-Laurent,45.503809999999994,-73.68475,0.12005573637689691,POI3
16929,5364047,2017-06-21 14:59:40.973,CA,AB,Edmonton,53.5046,-113.453,0.05290869725291269,POI1
16930,5364125,2017-06-21 15:59:41.870,CA,AB,Edmonton,53.4579,-113.412,0.11501202565384451,POI1
16931,5364179,2017-06-21 14:59:44.253,CA,AB,Edmonton,53.4797,-113.513,0.07184216620481489,POI1
16933,5364234,2017-06-21 08:59:42.170,CA,ON,Wasaga Beach,44.5275,-80.0029,6.513191622239972,POI3
16934,5364292,2017-06-21 22:59:43.120,CA,AB,Edmonton,53.49723,-113.63462,0.156722273353207,POI1
16935,5364310,2017-06-21 12:59:44.043,CA,ON,Toronto,43.6477,-79.4174,6.14412003385489,POI3
16936,5364357,2017-06-21 09:59:42.520,CA,NL,Bay Roberts,47.6212,-53.1424,10.370984934187357,POI4
16937,5364452,2017-06-21 16:59:47.280,CA,ON,Pembroke,45.81276,-77.10896,3.5548773198602763,POI3
16938,5364546,2017-06-21 01:59:47.320,CA,ON,Mississauga,43.6618,-79.7034,6.412982775169214,POI3
16939,5364580,2017-06-21 00:59:44.727,CA,AB,Calgary,51.0823,-113.9578,2.508682303928705,POI1
16940,5364609,2017-06-21 08:59:45.080,CA,AB,Calgary,51.0823,-114.142,2.5497697261605845,POI1
16941,5364656,2017-06-21 14:59:47.157,CA,ON,Oakville,43.4464,-79.7593,6.531710573396296,POI3
16942,5364677,2017-06-21 10:59:47.303,CA,QC,Montreal,45.4981,-73.5673,0.02356357394369198,POI3
16943,5364694,2017-06-21 10:59:47.333,CA,ON,Ottawa,45.3244,-75.6048,2.048293645114634,POI3
16944,5364734,2017-06-21 20:59:47.370,CA,ON,Ottawa,45.388,-75.729,2.167099879151167,POI3
16945,5364781,2017-06-21 07:59:47.460,CA,ON,Toronto,43.6682,-79.4209,6.141235383326147,POI3
16946,5364880,2017-06-21 18:59:47.600,CA,ON,Scarborough,43.7703,-79.2165,5.915659920314636,POI3
16947,5364972,2017-06-21 08:59:47.727,CA,ON,Toronto,43.6319,-79.3716,6.105390109175417,POI3
16948,5365026,2017-06-21 05:59:47.250,CA,ON,Scarborough,43.7503,-79.3006,6.00191372197377,POI3
16949,5365101,2017-06-21 01:59:47.337,CA,ON,Woodbridge,43.8064,-79.5995,6.272546784601697,POI3
16951,5365231,2017-06-21 17:59:47.410,CA,ON,Fort Erie,42.9052,-78.9365,5.973919415142537,POI3
16952,5365236,2017-06-21 13:59:47.460,CA,ON,Markham,43.8492,-79.3258,5.997669408213244,POI3
16953,5365302,2017-06-21 20:59:47.537,CA,ON,Barrie,44.3303,-79.7268,6.274904438190034,POI3
16954,5365364,2017-06-21 16:59:47.593,CA,ON,Mississauga,43.5869,-79.7559,6.485193998549077,POI3
16956,5365430,2017-06-21 19:59:47.640,CA,ON,Toronto,43.6651,-79.4369,6.157425187139258,POI3
16957,5365445,2017-06-21 19:59:47.340,CA,QC,Sherbrooke,45.3946,-71.8982,1.6726545554348593,POI3
16958,5365539,2017-06-21 22:59:47.540,CA,ON,Scarborough,43.7703,-79.2165,5.915659920314636,POI3
16959,5365597,2017-06-21 06:59:47.627,CA,QC,Montréal,45.4978,-73.5798,0.027524523919591388,POI3
16960,5365614,2017-06-21 16:59:47.740,CA,ON,Toronto,43.6498,-79.3907,6.118054781563904,POI3
16961,5365621,2017-06-21 05:59:47.760,CA,ON,Markham,43.8735,-79.3335,5.998342155230644,POI3
16962,5365674,2017-06-21 21:59:49.983,CA,BC,Burnaby,49.234,-123.02,10.464082013948705,POI1
16963,5365711,2017-06-21 03:59:51.487,CA,MB,Winnipeg,49.893,-97.001,16.88467009392381,POI1
16964,5365800,2017-06-21 19:59:47.610,CA,ON,Maple,43.86098,-79.50923,6.170855099549579,POI3
16965,5365868,2017-06-21 14:59:47.680,CA,ON,Toronto,43.6682,-79.4209,6.141235383326147,POI3
16966,5365923,2017-06-21 18:59:47.393,CA,ON,Toronto,43.7056,-79.4279,6.1367378604774165,POI3
16967,5366001,2017-06-21 06:59:47.460,CA,ON,Ottawa,45.4019,-75.7513,2.1885534559651516,POI3
16968,5366033,2017-06-21 09:59:47.503,CA,ON,Bowmanville,43.908,-78.707,5.388268068889755,POI3
16969,5366068,2017-06-21 15:59:47.593,CA,ON,Mississauga,43.53772,-79.73037,6.475728262365316,POI3
16970,5366095,2017-06-21 17:59:47.657,CA,ON,Toronto,43.6651,-79.4369,6.157425187139258,POI3
16971,5366123,2017-06-21 13:59:49.567,CA,ON,Toronto,43.6666,-79.3823,6.104932358267125,POI3
16972,5366218,2017-06-21 12:59:52.100,CA,ON,North Bay,46.3377,-79.3717,5.862750693489965,POI3
16974,5366257,2017-06-21 09:59:48.283,CA,ON,Toronto,43.7264,-79.3978,6.101840581055609,POI3
16976,5366354,2017-06-21 21:59:48.500,CA,ON,Toronto,43.7797,-79.4156,6.103429857122713,POI3
16977,5366379,2017-06-21 01:59:51.913,CA,ON,Sudbury,46.4762,-80.9601,7.4554386650160955,POI3
16978,5366391,2017-06-21 10:59:52.330,CA,ON,Newmarket,44.039,-79.4724,6.089619545178247,POI3
16979,5366480,2017-06-21 01:59:52.317,CA,ON,Sudbury,46.5213,-80.947,7.448365513373861,POI3
16980,5366550,2017-06-21 02:59:53.093,CA,BC,Victoria,48.4278,-123.358,11.120221073406993,POI1
16981,5366569,2017-06-21 14:59:53.857,CA,ON,Orangeville,43.9202,-80.0942,6.721730188650613,POI3
16982,5366657,2017-06-21 06:59:56.073,CA,ON,Kirkland Lake,48.1516,-80.0322,6.98055725023562,POI3
16983,5366687,2017-06-21 00:59:52.267,CA,ON,Thunder Bay,48.4527,-89.2162,15.922285829554031,POI3
16984,5366758,2017-06-21 14:59:52.507,CA,QC,Montréal,45.5066,-73.6291,0.06484175057013307,POI3
16985,5366781,2017-06-21 09:59:52.523,CA,ON,London,43.0346,-81.2554,8.081572651174827,POI3
16986,5366868,2017-06-21 05:59:53.367,CA,ON,Richmond Hill,43.9221,-79.4632,6.110251860342339,POI3
16987,5366959,2017-06-21 00:59:53.520,CA,ON,Richmond Hill,43.9221,-79.4632,6.110251860342339,POI3
16988,5367021,2017-06-21 17:59:55.643,CA,QC,Montréal,45.509859999999996,-73.55284,0.017672781812717076,POI3
16989,5367103,2017-06-21 11:59:55.440,CA,AB,Edmonton,53.585,-113.5526,0.07732440652858874,POI1
16990,5367138,2017-06-21 22:59:56.167,CA,ON,Kenora,49.7828,-94.4411,19.412908472731363,POI1
16991,5367173,2017-06-21 02:59:56.853,CA,QC,Montreal,45.5695,-73.5731,0.04839113986051613,POI3
16992,5367272,2017-06-21 18:59:53.103,CA,ON,Richmond Hill,43.9221,-79.4632,6.110251860342339,POI3
16993,5367326,2017-06-21 18:59:57.363,CA,AB,Edmonton,53.5166,-113.595,0.11319569888029517,POI1
16994,5367416,2017-06-21 17:59:57.943,CA,ON,Toronto,43.6477,-79.4174,6.14412003385489,POI3
16996,5367580,2017-06-21 18:59:58.950,CA,ON,Kitchener,43.4494,-80.47395999999999,7.212053300450357,POI3
16998,5367678,2017-06-21 01:59:59.927,CA,BC,Surrey,49.122,-122.7107,10.230994641042724,POI1
16999,5367704,2017-06-21 22:00:02.360,CA,BC,Langley,49.13219,-122.5786,10.107591456449196,POI1
17000,5367726,2017-06-21 02:00:02.410,CA,ON,Woodbridge,43.7923,-79.5524,6.231153697640356,POI3
17001,5367756,2017-06-21 17:00:02.433,CA,ON,Toronto,43.6796,-79.4343,6.150588105947017,POI3
17002,5367786,2017-06-21 13:00:02.490,CA,QC,Montréal,45.6,-73.5333,0.0849286395569879,POI3
17004,5367926,2017-06-21 22:00:02.520,CA,ON,Kanata,45.2823,-75.8459,2.292403312163243,POI3
17006,5367986,2017-06-21 19:00:02.520,CA,ON,Kanata,45.2823,-75.8459,2.292403312163243,POI3
17007,5368020,2017-06-21 18:00:02.543,CA,AB,Cowley,49.59758,-114.01749,3.984231888344981,POI1
17008,5368084,2017-06-21 02:59:59.190,CA,AB,Rocky Mountain House,52.29661,-114.6459,1.7051034701169847,POI1
17009,5368108,2017-06-21 18:59:59.707,CA,ON,North York,43.7677,-79.4126,6.103991961070803,POI3
17011,5368276,2017-06-21 12:00:02.467,CA,ON,Niagara Falls,43.0778,-79.0898,6.0402319060957375,POI3
17012,5368281,2017-06-21 09:00:02.500,CA,ON,Ottawa,45.3804,-75.7468,2.1853442732478046,POI3
17014,5368314,2017-06-21 05:00:02.513,CA,ON,Ottawa,45.3519,-75.7911,2.2315400823684537,POI3
17015,5368365,2017-06-21 04:00:02.537,CA,ON,Toronto,43.7918,-79.2365,5.92845734030507,POI3
17016,5368408,2017-06-21 14:00:02.667,CA,QC,L'Ancienne-Lorette,46.792790000000004,-71.34689,2.557421748143431,POI3
17018,5368577,2017-06-21 18:00:02.437,CA,ON,Woodbridge,43.843,-79.558,6.222665964377091,POI3
17020,5368743,2017-06-21 08:00:02.487,CA,ON,Niagara Falls,43.0778,-79.0898,6.0402319060957375,POI3
17021,5368822,2017-06-21 19:00:02.537,CA,ON,Niagara Falls,43.0778,-79.0898,6.0402319060957375,POI3
17023,5368841,2017-06-21 00:00:02.573,CA,ON,Nepean,45.2778,-75.7563,2.2038061478762114,POI3
17025,5369003,2017-06-21 02:00:02.637,CA,ON,Barrie,44.3851,-79.6991,6.237493037239964,POI3
17026,5369080,2017-06-21 05:00:03.410,CA,ON,Stratford,43.3668,-80.9497,7.691681174633874,POI3
17028,5369113,2017-06-21 16:00:02.460,CA,ON,Barrie,44.3851,-79.6991,6.237493037239964,POI3
17029,5369126,2017-06-21 03:00:02.500,CA,ON,Niagara Falls,43.0778,-79.0898,6.0402319060957375,POI3
17032,5369387,2017-06-21 05:00:02.553,CA,ON,Pickering,43.83708,-79.12283000000001,5.806530655652916,POI3
17034,5369439,2017-06-21 20:00:02.623,CA,ON,Toronto,43.6531,-79.4847,6.206619548257896,POI3
17035,5369517,2017-06-21 11:00:02.660,CA,ON,Mississauga,43.5738,-79.7193,6.4542112876336075,POI3
17036,5369580,2017-06-21 15:00:02.947,CA,ON,Whitby,43.92049,-78.9826,5.648268908355644,POI3
17037,5369598,2017-06-21 04:00:04.227,CA,QC,Saint-Laurent,45.513059999999996,-73.70694,0.14117629693755687,POI3
17038,5369605,2017-06-21 20:00:02.333,CA,ON,Toronto,43.6606,-79.4635,6.184145220595726,POI3
17039,5369624,2017-06-21 13:00:02.440,CA,ON,Ottawa,45.4298,-75.6931,2.1290572737756515,POI3
17040,5369722,2017-06-21 09:00:02.567,CA,ON,Oakville,43.4934,-79.7126,6.472565905436339,POI3
17041,5369771,2017-06-21 08:00:02.737,CA,AB,Edmonton,53.56791,-113.41998000000001,0.06925566088775344,POI1
17042,5369811,2017-06-21 17:00:03.937,CA,ON,Atikokan,48.76404,-91.6289,18.351586266159586,POI3
17043,5369875,2017-06-21 06:00:06.953,CA,AB,Calgary,51.0494,-113.9564,2.540742398560905,POI1
17044,5369924,2017-06-21 06:00:03.737,CA,SK,Saskatoon,52.130520000000004,-106.66315,6.967905629790424,POI1
17045,5369989,2017-06-21 06:00:07.020,CA,AB,Calgary,51.1229,-114.189,2.5232530630210266,POI1
17046,5370008,2017-06-21 02:00:05.197,CA,NS,Kentville,45.0834,-64.4988,1.273945925830838,POI4
17048,5370155,2017-06-21 01:00:07.163,CA,MB,Winnipeg,49.8679,-97.1232,16.770872577908563,POI1
17049,5370197,2017-06-21 18:00:07.213,CA,AB,Edmonton,53.55,-113.5,0.01477195467768982,POI1
17051,5370330,2017-06-21 16:00:08.390,CA,ON,Etobicoke,43.731,-79.61148,6.305068632741201,POI3
17053,5370491,2017-06-21 17:00:09.540,CA,AB,Edmonton,53.5606,-113.482,0.014908193887925253,POI1
17055,5370529,2017-06-21 12:00:11.917,CA,AB,Red Deer,52.30972,-113.82293,1.2816014693441202,POI1
